Name,Latitude,Longitude,Ocean,poly_pos
"Pacific Ocean, western part",-19.5,-69,260000001,25
"Pacific Ocean, western part",-48,-71,260000001,26
"Pacific Ocean, western part",-52.333,-68.356,260000001,27
"Pacific Ocean, western part",-52.658,-68.608,260000001,28
"Pacific Ocean, western part",-55.979,-67.267,260000001,29
"Pacific Ocean, western part",-67.15357,-67.18794,260000001,30
"Pacific Ocean, western part",-69,-67.267,260000001,31
"Pacific Ocean, western part",-73.2253,-71.5453,260000001,32
"Pacific Ocean, western part",-74.02079,-81.96855,260000001,33
"Pacific Ocean, western part",-75.1,-98.79,260000001,34
"Pacific Ocean, western part",-75.1,-120,260000001,35
"Pacific Ocean, western part",-74.91854,-144,260000001,36
"Pacific Ocean, western part",-78.92099,-161.08415,260000001,37
"Pacific Ocean, western part",-78.43382,-179.99899,260000001,38
"Pacific Ocean, western part",-70,-179.99899,260000001,39
"Pacific Ocean, western part",0,-179.99899,260000001,40
"Pacific Ocean, western part",50.9,-179.99899,260000001,41
"Pacific Ocean, western part",62.5,-179.99899,260000001,42
"Pacific Ocean, western part",66.6,-179.99899,260000001,43
Weddell Sea,-60.458,-46.05,250002006,1
Weddell Sea,-60.736,-44.493,250002006,2
Weddell Sea,-59.61,-27.23,250002006,3
Weddell Sea,-59.61,0,250002006,4
Weddell Sea,-66,0,250002006,5
Weddell Sea,-69.93413,-0.45373,250002006,6
Weddell Sea,-70.7161,-2.79509,250002006,7
Weddell Sea,-70.95141,-10.43026,250002006,8
Weddell Sea,-78.2326,-36.15233,250002006,9
Weddell Sea,-78.09248,-47.28803,250002006,10
Weddell Sea,-75.12278,-62.8334,250002006,11
Weddell Sea,-72.78973,-61.5,250002006,12
Weddell Sea,-68.81303,-65.63276,250002006,13
Weddell Sea,-67.56657,-66.11084,250002006,14
Weddell Sea,-66.07839,-63.87662,250002006,15
Weddell Sea,-64.91122,-61.35745,250002006,16
Weddell Sea,-63.43361,-57.70248,250002006,17
Weddell Sea,-60.458,-46.05,250002006,18
Scotia Sea,-54.87,-61.76,250002005,1
Scotia Sea,-54.05,-38.13,250002005,2
Scotia Sea,-54.93,-36,250002005,3
Scotia Sea,-56.388,-27.513,250002005,4
Scotia Sea,-57.01,-26.523,250002005,5
Scotia Sea,-57.772,-26.098,250002005,6
Scotia Sea,-58.445,-26.098,250002005,7
Scotia Sea,-59.032,-26.381,250002005,8
Scotia Sea,-59.61,-27.23,250002005,9
Scotia Sea,-60.736,-44.493,250002005,10
Scotia Sea,-60.458,-46.05,250002005,11
Scotia Sea,-63.43361,-57.70248,250002005,12
Scotia Sea,-64.75,-61.76,250002005,13
Scotia Sea,-54.87,-61.76,250002005,14
Rio de la Plata,-34.972,-54.95,250002004,1
Rio de la Plata,-36.3,-56.767,250002004,2
Rio de la Plata,-36.39092,-57.20982,250002004,3
Rio de la Plata,-34.4859,-58.66309,250002004,4
Rio de la Plata,-33.03955,-58.52219,250002004,5
Rio de la Plata,-32.97937,-58.18235,250002004,6
Rio de la Plata,-34.13549,-58.0998,250002004,7
Rio de la Plata,-34.79177,-55.25154,250002004,8
Rio de la Plata,-34.972,-54.95,250002004,9
Lazarev Sea,-66,0,250002003,1
Lazarev Sea,-66,20,250002003,2
Lazarev Sea,-69.9552,20.09534,250002003,3
Lazarev Sea,-69.93413,-0.45373,250002003,4
Lazarev Sea,-66,0,250002003,5
Drake Passage,-55.979,-67.267,250002002,1
Drake Passage,-54.87,-64.73,250002002,2
Drake Passage,-54.87,-61.76,250002002,3
Drake Passage,-64.75,-61.76,250002002,4
Drake Passage,-67.15357,-67.18794,250002002,5
Drake Passage,-55.979,-67.267,250002002,6
South Atlantic Ocean,0,-51,250002001,1
South Atlantic Ocean,0,6.4167,250002001,2
South Atlantic Ocean,-0.6167,8.7167,250002001,3
South Atlantic Ocean,-0.6167,15,250002001,4
South Atlantic Ocean,-34.833,20,250002001,5
South Atlantic Ocean,-65,20,250002001,6
South Atlantic Ocean,-66,20,250002001,7
South Atlantic Ocean,-69.9552,20.09534,250002001,8
South Atlantic Ocean,-70.31241,20.07398,250002001,9
South Atlantic Ocean,-70.7161,-2.79509,250002001,10
South Atlantic Ocean,-70.95141,-10.43026,250002001,11
South Atlantic Ocean,-78.2326,-36.15233,250002001,12
South Atlantic Ocean,-78.09248,-47.28803,250002001,13
South Atlantic Ocean,-75.12278,-62.8334,250002001,14
South Atlantic Ocean,-72.78973,-61.5,250002001,15
South Atlantic Ocean,-68.81303,-65.63276,250002001,16
South Atlantic Ocean,-67.15357,-67.18794,250002001,17
South Atlantic Ocean,-55.979,-67.267,250002001,18
South Atlantic Ocean,-52.658,-68.608,250002001,19
South Atlantic Ocean,-52.333,-68.356,250002001,20
South Atlantic Ocean,-48,-71,250002001,21
South Atlantic Ocean,0,-51,250002001,22
Skagerrak,57.75,10.597,250001017,1
Skagerrak,57.07,9.36,250001017,2
Skagerrak,57.07,8.61,250001017,3
Skagerrak,57.12,8.61,250001017,4
Skagerrak,57.9819,7.05,250001017,5
Skagerrak,60,10,250001017,6
Skagerrak,60,12,250001017,7
Skagerrak,57.75,12,250001017,8
Skagerrak,57.75,10.597,250001017,9
Scotland Sea,58.627,-5.002,250001016,1
Scotland Sea,57.19877,-5.27896,250001016,2
Scotland Sea,56,-4.27,250001016,3
Scotland Sea,55,-4.27,250001016,4
Scotland Sea,54.84247,-4.99099,250001016,5
Scotland Sea,54.633,-4.856,250001016,6
Scotland Sea,54.33488,-5.50159,250001016,7
Scotland Sea,54.64,-5.58,250001016,8
Scotland Sea,54.08,-6.49,250001016,9
Scotland Sea,55.159,-8.283,250001016,10
Scotland Sea,55.273,-8.253,250001016,11
Scotland Sea,56.778,-7.636,250001016,12
Scotland Sea,58.517,-6.261,250001016,13
Scotland Sea,58.627,-5.002,250001016,14
North Sea,61,-0.88,250001015,1
North Sea,61,-0.001,250001015,2
North Sea,61,5,250001015,3
North Sea,60.7,7.05,250001015,4
North Sea,57.98,7.05,250001015,5
North Sea,57.12,8.61,250001015,6
North Sea,55.5,8.61,250001015,7
North Sea,53.47,10.03,250001015,8
North Sea,50.96,4,250001015,9
North Sea,50.96,1.92,250001015,10
North Sea,50.99,1.92,250001015,11
North Sea,51.17,1.4,250001015,12
North Sea,51.17,0.36,250001015,13
North Sea,56,-3.88,250001015,14
North Sea,57.59,-4.48,250001015,15
North Sea,58.67,-3.38,250001015,16
North Sea,58.78,-3.29,250001015,17
North Sea,58.92,-3.39,250001015,18
North Sea,58.96,-3.35,250001015,19
North Sea,59.15,-3.21,250001015,20
North Sea,59.28,-3.02,250001015,21
North Sea,59.36,-2.96,250001015,22
North Sea,59.39,-2.88,250001015,23
North Sea,59.4,-2.39,250001015,24
North Sea,59.85,-1.32,250001015,25
North Sea,60.64,-1.31,250001015,26
North Sea,60.66,-1.15,250001015,27
North Sea,60.73,-1.07,250001015,28
North Sea,60.74,-0.96,250001015,29
North Sea,60.84,-0.897,250001015,30
North Sea,60.85,-0.897,250001015,31
North Sea,60.86,-0.88,250001015,32
North Sea,61,-0.88,250001015,33
Labrador Sea,60,-43.917,250001014,1
Labrador Sea,47.808,-52.788,250001014,2
Labrador Sea,47.564,-59.122,250001014,3
Labrador Sea,51.64,-55.426,250001014,4
Labrador Sea,52.033,-55.267,250001014,5
Labrador Sea,52.218,-55.622,250001014,6
Labrador Sea,53.5,-61,250001014,7
Labrador Sea,60,-64.5,250001014,8
Labrador Sea,60,-43.917,250001014,9
Irish Sea,54.633,-4.856,250001013,1
Irish Sea,54.84247,-4.99099,250001013,2
Irish Sea,55,-4.27,250001013,3
Irish Sea,55,-3.05,250001013,4
Irish Sea,54.5,-3.05,250001013,5
Irish Sea,54.5,-2.66,250001013,6
Irish Sea,53.4503,-2.77897,250001013,7
Irish Sea,52.20603,-4.11038,250001013,8
Irish Sea,51.903,-5.313,250001013,9
Irish Sea,52.173,-6.363,250001013,10
Irish Sea,52.23,-6.49,250001013,11
Irish Sea,54.08,-6.49,250001013,12
Irish Sea,54.64,-5.58,250001013,13
Irish Sea,54.33488,-5.50159,250001013,14
Irish Sea,54.633,-4.856,250001013,15
Gulf of St. Lawrence,52.218,-55.622,250001012,1
Gulf of St. Lawrence,52.033,-55.267,250001012,2
Gulf of St. Lawrence,51.64,-55.426,250001012,3
Gulf of St. Lawrence,47.564,-59.122,250001012,4
Gulf of St. Lawrence,46.85,-60.303,250001012,5
Gulf of St. Lawrence,45.717,-61.467,250001012,6
Gulf of St. Lawrence,45.692,-61.489,250001012,7
Gulf of St. Lawrence,45.65,-61.5,250001012,8
Gulf of St. Lawrence,45.25,-63.1,250001012,9
Gulf of St. Lawrence,46.1,-64.5,250001012,10
Gulf of St. Lawrence,48,-67,250001012,11
Gulf of St. Lawrence,49.061,-64.5,250001012,12
Gulf of St. Lawrence,50.3,-64.5,250001012,13
Gulf of St. Lawrence,50.50362,-60.07596,250001012,14
Gulf of St. Lawrence,52.218,-55.622,250001012,15
Gulf of Mexico,25.217,-80.5,250001011,1
Gulf of Mexico,24.578,-82.586,250001011,2
Gulf of Mexico,22.814,-82.586,250001011,3
Gulf of Mexico,21.867,-84.95,250001011,4
Gulf of Mexico,21.6,-87.075,250001011,5
Gulf of Mexico,20.75497,-90.13749,250001011,6
Gulf of Mexico,18.4174,-90.52113,250001011,7
Gulf of Mexico,17.91552,-94.57031,250001011,8
Gulf of Mexico,20.0243,-98.13548,250001011,9
Gulf of Mexico,30.09812,-97.68851,250001011,10
Gulf of Mexico,31.2,-82.75,250001011,11
Gulf of Mexico,25.217,-80.5,250001011,12
Gulf of Guinea,4.367,-7.728,250001010,1
Gulf of Guinea,5.48122,-5.55404,250001010,2
Gulf of Guinea,6.87822,3.14308,250001010,3
Gulf of Guinea,4.38217,10.16518,250001010,4
Gulf of Guinea,-0.6167,10.2,250001010,5
Gulf of Guinea,-0.6167,8.7167,250001010,6
Gulf of Guinea,0,6.4167,250001010,7
Gulf of Guinea,4.367,-7.728,250001010,8
Greenland Sea,67.85,-32.18,250001009,1
Greenland Sea,65.5,-24.54,250001009,2
Greenland Sea,65.75,-22.1,250001009,3
Greenland Sea,65.1,-21,250001009,4
Greenland Sea,64.5,-20.6,250001009,5
Greenland Sea,63.802,-22.7,250001009,6
Greenland Sea,60,-29.5,250001009,7
Greenland Sea,60,-43.917,250001009,8
Greenland Sea,65.6,-41.3,250001009,9
Greenland Sea,67.85,-32.18,250001009,10
English Channel,51.17,1.4,250001008,1
English Channel,50.99,1.92,250001008,2
English Channel,50.96,1.92,250001008,3
English Channel,49.86019,1.50601,250001008,4
English Channel,49.11273,-0.38511,250001008,5
English Channel,49.55129,-1.75911,250001008,6
English Channel,48.60607,-1.3178,250001008,7
English Channel,48.25,-4,250001008,8
English Channel,48.641,-4.57,250001008,9
English Channel,50.068,-5.715,250001008,10
English Channel,50.45,-4.451,250001008,11
English Channel,51,-2,250001008,12
English Channel,51.17,0.36,250001008,13
English Channel,51.17,1.4,250001008,14
Celtic Sea,52.173,-6.363,250001007,1
Celtic Sea,51.903,-5.313,250001007,2
Celtic Sea,51.88145,-5.1118,250001007,3
Celtic Sea,51.70993,-4.87689,250001007,4
Celtic Sea,51.597,-4.925,250001007,5
Celtic Sea,51,-4.451,250001007,6
Celtic Sea,50.45,-4.451,250001007,7
Celtic Sea,50.068,-5.715,250001007,8
Celtic Sea,48.641,-4.57,250001007,9
Celtic Sea,48.25,-4,250001007,10
Celtic Sea,47.798,-4.373,250001007,11
Celtic Sea,46.5,-5.533,250001007,12
Celtic Sea,46.5,-5.533,250001007,13
Celtic Sea,49,-11.5,250001007,14
Celtic Sea,49,-11.5,250001007,15
Celtic Sea,51,-11.5,250001007,16
Celtic Sea,51,-11.5,250001007,17
Celtic Sea,51.45,-9.821,250001007,18
Celtic Sea,52.39,-7,250001007,19
Celtic Sea,52.23,-6.49,250001007,20
Celtic Sea,52.173,-6.363,250001007,21
Caribbean Sea,21.6,-87.075,250001006,1
Caribbean Sea,21.867,-84.95,250001006,2
Caribbean Sea,22.814,-82.586,250001006,3
Caribbean Sea,22.814,-81.12,250001006,4
Caribbean Sea,20.067,-74.296,250001006,5
Caribbean Sea,19.75,-73.421,250001006,6
Caribbean Sea,18.608,-68.325,250001006,7
Caribbean Sea,18.479,-67.167,250001006,8
Caribbean Sea,18.382,-65.644,250001006,9
Caribbean Sea,18.382,-62.19,250001006,10
Caribbean Sea,13.25,-59.12,250001006,11
Caribbean Sea,10.836,-60.908,250001006,12
Caribbean Sea,10.137,-60.992,250001006,13
Caribbean Sea,9.517,-60.967,250001006,14
Caribbean Sea,8.65,-62.46,250001006,15
Caribbean Sea,7.42,-76.37,250001006,16
Caribbean Sea,8,-77.7,250001006,17
Caribbean Sea,9.15,-78.4,250001006,18
Caribbean Sea,9.15,-79.5,250001006,19
Caribbean Sea,8.2,-80.7,250001006,20
Caribbean Sea,8.61,-82.27,250001006,21
Caribbean Sea,14,-86,250001006,22
Caribbean Sea,15,-90,250001006,23
Caribbean Sea,21.6,-87.075,250001006,24
Canarias Sea,31,-41,250001005,1
Canarias Sea,31,-8.75,250001005,2
Canarias Sea,20,-16,250001005,3
Canarias Sea,20,-45.5,250001005,4
Canarias Sea,31,-41,250001005,5
Bristol Channel,51.597,-4.925,250001004,1
Bristol Channel,51.8126,-4.62387,250001004,2
Bristol Channel,51.62648,-3.80485,250001004,3
Bristol Channel,51.45526,-3.23844,250001004,4
Bristol Channel,51.81617,-2.35847,250001004,5
Bristol Channel,51.14,-2.94,250001004,6
Bristol Channel,51.14164,-4.10603,250001004,7
Bristol Channel,50.94,-4.32,250001004,8
Bristol Channel,51,-4.451,250001004,9
Bristol Channel,51.597,-4.925,250001004,10
Bay of Fundy,44.083,-66.208,250001003,1
Bay of Fundy,44.502,-67.103,250001003,2
Bay of Fundy,44.644,-67.19,250001003,3
Bay of Fundy,45.2,-67.19,250001003,4
Bay of Fundy,46.1,-64.5,250001003,5
Bay of Fundy,45.25,-63.1,250001003,6
Bay of Fundy,44.083,-66.208,250001003,7
Bay of Biscay,47.798,-4.373,250001002,1
Bay of Biscay,48.25,-4,250001002,2
Bay of Biscay,47,-0.4,250001002,3
Bay of Biscay,43.1,-0.4,250001002,4
Bay of Biscay,43.1,-7.871,250001002,5
Bay of Biscay,43.774,-7.871,250001002,6
Bay of Biscay,46.5,-5.533,250001002,7
Bay of Biscay,47.798,-4.373,250001002,8
North Atlantic Ocean,61,5,250001001,1
North Atlantic Ocean,60.7,7.05,250001001,2
North Atlantic Ocean,57.98,7.05,250001001,3
North Atlantic Ocean,60,10,250001001,4
North Atlantic Ocean,60,12,250001001,5
North Atlantic Ocean,57.75,12,250001001,6
North Atlantic Ocean,57.75,10.597,250001001,7
North Atlantic Ocean,57.07,9.36,250001001,8
North Atlantic Ocean,57.07,8.61,250001001,9
North Atlantic Ocean,55.5,8.61,250001001,10
North Atlantic Ocean,53.47,10.03,250001001,11
North Atlantic Ocean,50.96,4,250001001,12
North Atlantic Ocean,50.96,1.92,250001001,13
North Atlantic Ocean,49.86019,1.50601,250001001,14
North Atlantic Ocean,49.11273,-0.38511,250001001,15
North Atlantic Ocean,49.55129,-1.75911,250001001,16
North Atlantic Ocean,48.60607,-1.3178,250001001,17
North Atlantic Ocean,48.25,-4,250001001,18
North Atlantic Ocean,47,-0.4,250001001,19
North Atlantic Ocean,43.1,-0.4,250001001,20
North Atlantic Ocean,43.1,-8.45,250001001,21
North Atlantic Ocean,37.4,-8.45,250001001,22
North Atlantic Ocean,37.4,-6.035,250001001,23
North Atlantic Ocean,36.167,-6.035,250001001,24
North Atlantic Ocean,35.75217,-5.93334,250001001,25
North Atlantic Ocean,33.8668,-6.71049,250001001,26
North Atlantic Ocean,32.75,-8.75,250001001,27
North Atlantic Ocean,31,-8.75,250001001,28
North Atlantic Ocean,20,-16,250001001,29
North Atlantic Ocean,7,-10.8,250001001,30
North Atlantic Ocean,4.367,-7.728,250001001,31
North Atlantic Ocean,5.48122,-5.55404,250001001,32
North Atlantic Ocean,6.87822,3.14308,250001001,33
North Atlantic Ocean,4.38217,10.16518,250001001,34
North Atlantic Ocean,-0.6167,10.2,250001001,35
North Atlantic Ocean,-0.6167,8.7167,250001001,36
North Atlantic Ocean,0,6.4167,250001001,37
North Atlantic Ocean,0,-51,250001001,38
North Atlantic Ocean,8.65,-62.46,250001001,39
North Atlantic Ocean,7.42,-76.37,250001001,40
North Atlantic Ocean,8,-77.7,250001001,41
North Atlantic Ocean,9.15,-78.4,250001001,42
North Atlantic Ocean,9.15,-79.5,250001001,43
North Atlantic Ocean,8.2,-80.7,250001001,44
North Atlantic Ocean,8.61,-82.27,250001001,45
North Atlantic Ocean,14,-86,250001001,46
North Atlantic Ocean,15,-90,250001001,47
North Atlantic Ocean,17.91552,-94.57031,250001001,48
North Atlantic Ocean,20.0243,-98.13548,250001001,49
North Atlantic Ocean,30.09812,-97.68851,250001001,50
North Atlantic Ocean,31.2,-82.75,250001001,51
North Atlantic Ocean,44.14,-77,250001001,52
North Atlantic Ocean,53.5,-61,250001001,53
North Atlantic Ocean,60,-64.5,250001001,54
North Atlantic Ocean,60,-43.917,250001001,55
North Atlantic Ocean,65.6,-41.3,250001001,56
North Atlantic Ocean,67.85,-32.18333,250001001,57
North Atlantic Ocean,65.50417,-24.53889,250001001,58
North Atlantic Ocean,65.75,-22.1,250001001,59
North Atlantic Ocean,65.1,-21,250001001,60
North Atlantic Ocean,64.5,-20.6,250001001,61
North Atlantic Ocean,64.24028,-14.96389,250001001,62
North Atlantic Ocean,62.34306,-6.24722,250001001,63
North Atlantic Ocean,61,-0.88333,250001001,64
North Atlantic Ocean,61,5,250001001,65
Atlantic Ocean,61,5,250000001,1
Atlantic Ocean,60.7,7.05,250000001,2
Atlantic Ocean,57.98,7.05,250000001,3
Atlantic Ocean,60,10,250000001,4
Atlantic Ocean,60,12,250000001,5
Atlantic Ocean,57.75,12,250000001,6
Atlantic Ocean,57.75,10.597,250000001,7
Atlantic Ocean,57.07,9.36,250000001,8
Atlantic Ocean,57.07,8.61,250000001,9
Atlantic Ocean,55.5,8.61,250000001,10
Atlantic Ocean,53.47,10.03,250000001,11
Atlantic Ocean,50.96,4,250000001,12
Atlantic Ocean,50.96,1.92,250000001,13
Atlantic Ocean,49.86019,1.50601,250000001,14
Atlantic Ocean,49.11273,-0.38511,250000001,15
Atlantic Ocean,49.55129,-1.75911,250000001,16
Atlantic Ocean,48.60607,-1.3178,250000001,17
Atlantic Ocean,48.25,-4,250000001,18
Atlantic Ocean,47,-0.4,250000001,19
Atlantic Ocean,43.1,-0.4,250000001,20
Atlantic Ocean,43.1,-8.45,250000001,21
Atlantic Ocean,37.4,-8.45,250000001,22
Atlantic Ocean,37.4,-6.035,250000001,23
Atlantic Ocean,36.167,-6.035,250000001,24
Atlantic Ocean,35.75217,-5.93334,250000001,25
Atlantic Ocean,33.8668,-6.71049,250000001,26
Atlantic Ocean,32.75,-8.75,250000001,27
Atlantic Ocean,31,-8.75,250000001,28
Atlantic Ocean,20,-16,250000001,29
Atlantic Ocean,7,-10.8,250000001,30
Atlantic Ocean,4.367,-7.728,250000001,31
Atlantic Ocean,5.48122,-5.55404,250000001,32
Atlantic Ocean,6.87822,3.14308,250000001,33
Atlantic Ocean,4.38217,10.16518,250000001,34
Atlantic Ocean,-0.6167,10.2,250000001,35
Atlantic Ocean,-0.6167,15,250000001,36
Atlantic Ocean,-34.833,20,250000001,37
Atlantic Ocean,-65,20,250000001,38
Atlantic Ocean,-66,20,250000001,39
Atlantic Ocean,-69.9552,20.09534,250000001,40
Atlantic Ocean,-70.31241,20.07398,250000001,41
Atlantic Ocean,-70.7161,-2.79509,250000001,42
Atlantic Ocean,-70.95141,-10.43026,250000001,43
Atlantic Ocean,-78.2326,-36.15233,250000001,44
Atlantic Ocean,-78.09248,-47.28803,250000001,45
Atlantic Ocean,-75.12278,-62.8334,250000001,46
Atlantic Ocean,-72.78973,-61.5,250000001,47
Atlantic Ocean,-68.81303,-65.63276,250000001,48
Atlantic Ocean,-67.15357,-67.18794,250000001,49
Atlantic Ocean,-55.979,-67.267,250000001,50
Atlantic Ocean,-52.658,-68.608,250000001,51
Atlantic Ocean,-52.333,-68.356,250000001,52
Atlantic Ocean,-48,-71,250000001,53
Atlantic Ocean,0,-51,250000001,54
Atlantic Ocean,8.65,-62.46,250000001,55
Atlantic Ocean,7.42,-76.37,250000001,56
Atlantic Ocean,8,-77.7,250000001,57
Atlantic Ocean,9.15,-78.4,250000001,58
Atlantic Ocean,9.15,-79.5,250000001,59
Atlantic Ocean,8.2,-80.7,250000001,60
Atlantic Ocean,8.61,-82.27,250000001,61
Atlantic Ocean,14,-86,250000001,62
Atlantic Ocean,15,-90,250000001,63
Atlantic Ocean,17.91552,-94.57031,250000001,64
Atlantic Ocean,20.0243,-98.13548,250000001,65
Atlantic Ocean,30.09812,-97.68851,250000001,66
Atlantic Ocean,31.2,-82.75,250000001,67
Atlantic Ocean,44.14,-77,250000001,68
Atlantic Ocean,53.5,-61,250000001,69
Atlantic Ocean,60,-64.5,250000001,70
Atlantic Ocean,60,-43.917,250000001,71
Atlantic Ocean,65.6,-41.3,250000001,72
Atlantic Ocean,67.85,-32.18333,250000001,73
Atlantic Ocean,65.50417,-24.53889,250000001,74
Atlantic Ocean,65.75,-22.1,250000001,75
Atlantic Ocean,65.1,-21,250000001,76
Atlantic Ocean,64.5,-20.6,250000001,77
Atlantic Ocean,64.24028,-14.96389,250000001,78
Atlantic Ocean,62.34306,-6.24722,250000001,79
Atlantic Ocean,61,-0.88333,250000001,80
Atlantic Ocean,61,5,250000001,81
Tirreno Sea,43,10.53,240001016,1
Tirreno Sea,43,11,240001016,2
Tirreno Sea,41.2,15,240001016,3
Tirreno Sea,39,16.7,240001016,4
Tirreno Sea,38.2517,16,240001016,5
